City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Lucknow,2020-12-26,133.95,262.54,15.27,35.45,50.72,29.71,1.97,11.93,30.55,1.02,11.13,2.04,313,Very Poor
Lucknow,2020-12-27,118.09,231.87,19.67,41.8,61.47,23.98,1.77,17.03,37.36,4.16,11.19,2.03,272,Poor
Lucknow,2020-12-28,115.61,240.07,22.14,45.46,67.6,26.59,1.69,12.14,40.57,4.0,3.0,0.41,276,Poor
Lucknow,2020-12-29,133.18,245.51,16.28,39.95,56.23,8.23,1.94,14.17,39.84,3.55,2.78,0.18,295,Poor
Lucknow,2020-12-30,124.85,256.33,19.41,40.5,59.91,29.49,2.06,12.13,36.67,1.37,11.79,1.37,297,Poor
Lucknow,2020-12-31,114.71,213.43,17.19,40.93,58.12,9.48,1.81,14.07,42.37,2.31,8.88,2.28,277,Poor
Patna,2018-01-01,135.94,255.05,18.85,41.2,60.05,28.74,2.14,14.14,30.75,4.36,6.27,0.58,313,Very Poor
Patna,2018-01-02,142.03,254.88,20.01,41.57,61.58,5.5,2.25,20.57,35.96,0.64,2.37,2.29,312,Very Poor
Patna,2018-01-03,139.1,264.71,23.5,46.69,70.19,28.16,2.45,17.26,27.95,0.19,11.51,2.35,343,Very Poor
Patna,2018-01-04,136.5,223.44,14.71,36.14,50.85,20.51,1.86,19.52,32.92,1.63,6.74,2.84,301,Very Poor
Patna,2018-01-05,134.66,257.51,22.54,48.71,71.25,10.03,2.11,13.57,30.12,3.49,7.12,0.88,317,Very Poor
Patna,2018-01-06,132.28,234.35,21.76,50.28,72.04,29.87,2.06,16.46,35.31,1.76,3.41,2.74,296,Poor
Patna,2018-01-07,140.79,270.88,17.98,42.98,60.96,17.57,2.12,18.0,37.37,1.94,1.69,1.38,322,Very Poor
Patna,2018-01-08,141.33,270.6,21.36,44.1,65.46,27.83,2.21,17.85,32.3,3.25,8.85,0.27,330,Very Poor
Patna,2018-01-09,150.09,275.83,21.97,45.48,67.45,25.08,2.26,19.29,33.86,3.67,9.56,0.54,341,Very Poor
Patna,2018-01-10,140.94,253.24,21.7,43.91,65.61,14.38,2.48,18.98,33.38,0.32,6.05,2.75,331,Very Poor
Patna,2018-01-11,142.14,248.02,20.43,39.69,60.12,13.28,2.17,18.96,29.97,1.09,9.88,2.95,311,Very Poor
Patna,2018-01-12,144.09,265.14,19.92,43.41,63.33,23.12,2.12,15.42,28.53,1.54,10.55,1.39,316,Very Poor
Patna,2018-01-13,153.17,267.27,20.31,38.44,58.75,5.65,2.24,19.86,33.06,3.06,7.5,1.98,334,Very Poor
Patna,2018-01-14,133.07,239.94,16.86,38.49,55.35,14.47,1.89,17.7,39.46,1.01,5.23,0.69,312,Very Poor
Patna,2018-01-15,137.07,250.56,18.77,43.04,61.81,22.27,2.03,17.53,30.65,0.22,4.9,0.81,309,Very Poor
Patna,2018-01-16,135.1,243.39,12.89,31.33,44.22,33.79,2.17,19.27,31.71,1.94,4.11,2.92,307,Very Poor
Patna,2018-01-17,143.68,244.12,18.95,35.64,54.59,10.84,2.02,18.17,30.54,0.39,7.91,2.56,322,Very Poor
Patna,2018-01-18,154.96,283.25,18.33,43.25,61.58,20.82,2.24,17.93,31.73,3.53,3.34,1.24,333,Very Poor
Patna,2018-01-19,132.26,250.43,16.28,40.42,56.7,21.46,2.06,16.89,31.26,1.09,1.41,2.22,298,Poor
Patna,2018-01-20,148.55,255.61,21.77,46.92,68.69,11.0,2.04,19.76,30.45,3.69,6.51,0.76,323,Very Poor
Patna,2018-01-21,143.82,257.78,20.12,40.68,60.8,34.51,2.06,22.93,37.49,2.2,1.47,2.87,327,Very Poor
Patna,2018-01-22,138.78,258.72,18.93,38.91,57.84,16.05,2.0,16.54,33.87,1.52,5.8,1.67,319,Very Poor
Patna,2018-01-23,138.43,253.79,18.63,44.42,63.05,34.45,2.1,19.11,28.57,1.38,10.89,0.62,325,Very Poor
Patna,2018-01-24,143.54,273.07,20.87,42.75,63.62,26.42,2.15,17.33,40.81,0.22,2.56,1.47,328,Very Poor
Patna,2018-01-25,140.47,257.0,24.28,48.25,72.53,9.69,2.13,19.04,32.21,3.27,8.84,2.08,315,Very Poor
Patna,2018-01-26,131.23,237.09,17.08,37.87,54.95,14.01,2.04,19.1,42.49,4.27,6.34,1.73,308,Very Poor
Patna,2018-01-27,142.15,248.92,21.92,45.72,67.64,7.97,2.16,18.72,31.5,3.42,1.77,2.75,320,Very Poor
Patna,2018-01-28,131.4,216.34,16.25,40.62,56.87,31.66,1.93,16.85,23.84,0.13,9.4,1.46,294,Poor
Patna,2018-01-29,129.66,241.52,22.19,51.2,73.39,8.96,1.9,17.01,29.33,2.63,4.43,2.06,295,Poor
Patna,2018-01-30,148.83,279.86,20.74,42.28,63.02,19.79,2.27,14.42,33.01,4.35,6.79,1.05,334,Very Poor
Patna,2018-01-31,134.61,236.06,22.67,48.16,70.83,31.3,2.19,20.46,31.29,3.58,0.76,0.46,318,Very Poor
Patna,2018-02-01,122.8,222.56,22.64,47.46,70.1,8.03,1.79,14.4,36.55,4.03,2.22,2.02,278,Poor
Patna,2018-02-02,149.66,259.12,19.56,42.32,61.88,28.1,2.39,16.29,40.49,3.41,8.06,2.99,336,Very Poor
Patna,2018-02-03,151.76,254.52,16.15,39.96,56.11,15.06,2.22,20.44,33.82,2.24,0.52,2.71,326,Very Poor
Patna,2018-02-04,126.88,231.81,18.56,45.28,63.84,7.4,2.05,20.08,36.53,1.45,0.91,1.55,300,Poor
Patna,2018-02-05,147.45,235.47,19.83,41.46,61.29,25.2,2.05,14.2,31.69,3.75,10.56,2.14,324,Very Poor
Patna,2018-02-06,135.51,243.93,20.66,41.95,62.61,12.86,1.93,16.66,32.65,2.08,2.24,2.07,308,Very Poor
Patna,2018-02-07,130.21,256.59,20.54,39.25,59.79,11.97,2.16,19.5,37.67,0.51,3.52,0.46,307,Very Poor
Patna,2018-02-08,128.53,250.02,20.45,41.27,61.72,18.13,2.05,18.4,34.22,2.35,11.22,1.2,305,Very Poor
Patna,2018-02-09,143.81,251.57,17.66,42.78,60.44,30.29,2.13,16.64,33.05,0.49,0.79,0.78,314,Very Poor
Patna,2018-02-10,136.5,258.65,18.25,37.74,55.99,32.39,2.16,18.86,33.48,3.92,10.79,0.28,329,Very Poor
Patna,2018-02-11,135.68,246.93,19.5,40.83,60.33,17.73,2.01,19.24,37.18,1.98,6.79,1.13,305,Very Poor
Patna,2018-02-12,145.6,241.98,18.86,44.98,63.84,6.9,2.14,18.11,36.5,2.42,6.87,0.65,319,Very Poor
Patna,2018-02-13,132.7,234.34,18.31,38.9,57.21,16.59,1.88,17.03,36.94,4.33,5.48,1.79,298,Poor
Patna,2018-02-14,135.86,247.98,16.82,35.29,52.11,34.19,2.08,18.5,28.61,3.24,6.03,2.76,330,Very Poor
Patna,2018-02-15,130.75,248.4,16.81,36.76,53.57,13.56,1.98,18.39,26.13,3.59,7.6,0.29,311,Very Poor
Patna,2018-02-16,134.21,238.57,19.5,42.79,62.29,32.14,2.03,16.6,38.42,2.63,11.18,2.95,302,Very Poor
Patna,2018-02-17,141.43,220.27,19.67,40.1,59.77,7.4,2.01,19.14,38.19,3.47,4.07,2.44,298,Poor
Patna,2018-02-18,122.42,232.78,21.47,48.37,69.84,33.82,1.86,17.79,36.08,1.04,11.97,2.12,279,Poor
Patna,2018-02-19,129.15,251.9,20.12,42.4,62.52,31.37,1.94,19.78,35.13,0.88,8.98,0.17,301,Very Poor
Patna,2018-02-20,126.73,230.3,17.15,42.22,59.37,5.48,1.94,14.47,32.49,2.82,6.94,0.78,293,Poor
Patna,2018-02-21,137.13,243.82,19.93,45.14,65.07,20.23,2.01,16.95,34.3,3.32,3.8,2.95,304,Very Poor
Patna,2018-02-22,133.38,213.04,11.31,28.02,39.33,16.96,2.01,19.54,35.66,3.46,5.09,2.52,288,Poor
Patna,2018-02-23,124.15,227.07,20.18,40.62,60.8,29.0,1.93,15.97,38.49,3.84,3.57,2.63,283,Poor
Patna,2018-02-24,128.15,234.87,19.68,43.01,62.69,11.38,1.72,16.9,34.34,3.06,1.85,0.28,282,Poor
Patna,2018-02-25,115.66,204.21,16.99,37.44,54.43,32.14,1.77,16.3,32.13,1.09,8.37,0.51,280,Poor
Patna,2018-02-26,116.5,219.74,19.4,44.75,64.15,15.07,2.02,19.73,32.49,0.51,7.63,1.11,279,Poor
Patna,2018-02-27,136.29,244.5,18.17,40.17,58.34,21.13,2.03,16.74,30.19,0.31,10.4,0.59,297,Poor
Patna,2018-02-28,125.0,231.94,17.96,38.55,56.51,18.48,2.04,20.18,36.43,1.19,1.64,1.69,288,Poor
Patna,2018-03-01,131.65,216.23,20.72,44.0,64.72,26.15,1.91,17.13,36.97,3.36,2.88,2.56,298,Poor
Patna,2018-03-02,118.36,228.81,18.87,42.52,61.39,17.31,1.72,14.89,39.01,1.5,5.54,1.87,275,Poor
Patna,2018-03-03,138.38,238.82,20.42,41.72,62.14,7.28,2.09,19.87,39.34,0.4,2.26,0.53,302,Very Poor
Patna,2018-03-04,119.41,220.93,22.28,46.42,68.7,29.08,1.82,16.76,30.2,2.49,2.22,2.38,276,Poor
Patna,2018-03-05,124.35,227.19,18.37,45.25,63.62,7.51,2.03,17.89,32.88,3.17,2.69,1.02,296,Poor
Patna,2018-03-06,120.85,236.12,18.83,38.4,57.23,31.49,1.91,18.24,37.78,1.4,3.95,2.25,286,Poor
Patna,2018-03-07,135.28,241.77,18.62,34.51,53.13,34.49,1.98,18.65,38.2,3.03,1.81,0.86,307,Very Poor
Patna,2018-03-08,134.57,243.17,19.44,38.79,58.23,8.89,1.95,19.35,35.82,1.85,11.82,2.97,307,Very Poor
Patna,2018-03-09,137.35,242.02,21.49,41.73,63.22,25.92,2.01,19.23,30.58,3.63,5.36,0.38,296,Poor
Patna,2018-03-10,123.79,224.01,22.77,44.45,67.22,6.04,2.01,18.35,34.96,3.8,3.21,1.24,283,Poor
Patna,2018-03-11,123.89,214.35,16.4,30.06,46.46,19.96,1.85,18.51,41.8,1.08,9.76,0.95,274,Poor
Patna,2018-03-12,118.3,210.63,20.32,41.92,62.24,25.27,1.85,13.16,34.92,1.83,2.08,1.55,285,Poor
Patna,2018-03-13,116.86,222.02,16.97,37.47,54.44,6.2,1.97,15.93,35.19,1.1,10.87,1.62,268,Poor
Patna,2018-03-14,131.7,206.43,17.42,41.25,58.67,15.03,2.0,21.29,39.3,3.12,3.34,1.38,286,Poor
Patna,2018-03-15,123.9,227.1,19.09,44.57,63.66,34.96,1.89,21.15,29.39,1.27,3.15,1.91,282,Poor
Patna,2018-03-16,119.92,219.26,17.47,40.89,58.36,33.73,1.82,15.66,27.39,1.69,1.03,2.91,274,Poor
Patna,2018-03-17,117.46,226.41,21.15,46.19,67.34,17.04,1.93,17.47,26.23,2.91,5.94,0.16,276,Poor
Patna,2018-03-18,121.54,243.37,18.34,37.67,56.01,29.79,2.01,16.57,31.54,4.01,7.17,1.01,277,Poor
Patna,2018-03-19,121.53,214.08,18.53,36.45,54.98,12.36,1.89,18.37,32.07,2.41,5.17,0.67,283,Poor
Patna,2018-03-20,115.62,235.88,18.15,40.56,58.71,20.92,1.95,17.55,35.08,2.97,1.11,0.95,288,Poor
Patna,2018-03-21,106.97,206.14,17.57,40.17,57.74,30.66,1.8,16.73,34.53,2.33,11.5,0.5,264,Poor
Patna,2018-03-22,121.14,214.77,19.86,44.45,64.31,28.77,1.83,20.79,37.13,4.27,0.61,1.8,272,Poor
Patna,2018-03-23,130.48,241.63,21.84,42.53,64.37,30.91,2.04,18.2,37.88,3.69,1.49,0.79,294,Poor
Patna,2018-03-24,132.33,229.39,18.39,40.89,59.28,16.27,1.91,20.11,28.07,3.03,4.62,0.16,297,Poor
Patna,2018-03-25,101.12,193.07,18.14,41.88,60.02,23.11,1.63,17.04,28.31,4.46,6.79,1.98,248,Poor
Patna,2018-03-26,119.43,204.58,19.05,38.8,57.85,11.1,1.65,21.41,32.58,4.05,4.14,1.05,265,Poor
Patna,2018-03-27,116.89,201.41,18.99,45.96,64.95,20.66,1.88,20.69,35.4,3.29,7.82,1.4,271,Poor
Patna,2018-03-28,110.12,204.73,17.78,38.07,55.85,33.6,1.68,19.05,32.85,2.46,11.94,0.51,261,Poor
Patna,2018-03-29,122.02,232.23,17.87,41.6,59.47,28.38,1.76,18.79,36.34,1.76,0.58,1.3,279,Poor
Patna,2018-03-30,114.49,221.29,16.68,40.44,57.12,19.34,1.68,16.64,37.89,1.57,10.67,0.31,274,Poor
Patna,2018-03-31,103.62,194.41,18.58,42.2,60.78,14.96,1.38,16.09,30.92,4.04,0.72,2.35,241,Poor
Patna,2018-04-01,102.35,180.72,17.12,39.19,56.31,31.5,1.61,19.78,35.6,1.98,2.47,2.96,250,Poor
Patna,2018-04-02,110.69,185.31,17.5,34.18,51.68,16.42,1.58,20.13,33.61,0.94,6.06,2.78,250,Poor
Patna,2018-04-03,113.21,196.82,16.47,41.05,57.52,11.72,1.64,15.96,38.82,3.21,5.16,1.06,262,Poor
Patna,2018-04-04,110.49,201.79,18.21,43.38,61.59,23.85,1.75,15.84,36.73,0.89,11.39,2.06,250,Poor
Patna,2018-04-05,119.8,188.9,21.5,45.89,67.39,6.5,1.72,15.94,36.3,4.45,2.3,2.18,250,Poor
Patna,2018-04-06,101.88,204.01,20.54,40.29,60.83,19.61,1.6,17.14,33.67,2.03,5.18,1.16,254,Poor
Patna,2018-04-07,128.99,237.52,17.18,41.68,58.86,10.66,1.74,19.52,38.15,3.63,2.61,1.91,288,Poor
Patna,2018-04-08,104.68,194.11,19.51,39.72,59.23,28.32,1.54,16.01,38.24,2.31,9.51,1.02,239,Poor
Patna,2018-04-09,122.92,215.6,17.97,38.91,56.88,31.44,1.99,20.61,39.8,3.34,4.12,1.25,279,Poor
Patna,2018-04-10,112.11,199.4,20.33,42.24,62.57,7.33,1.62,15.35,31.53,3.01,10.86,2.91,248,Poor
Patna,2018-04-11,108.45,211.18,17.96,41.37,59.33,21.24,1.72,16.13,26.25,2.23,6.04,0.36,257,Poor
Patna,2018-04-12,103.25,201.76,18.02,43.72,61.74,26.05,1.6,18.85,35.1,0.19,0.82,1.62,237,Poor
Patna,2018-04-13,112.37,194.48,18.24,40.16,58.4,33.42,1.42,17.31,35.13,4.22,7.0,1.97,248,Poor
Patna,2018-04-14,96.15,172.5,21.95,43.19,65.14,15.36,1.52,19.19,28.76,0.92,11.33,1.44,224,Poor
Patna,2018-04-15,92.12,167.76,17.16,41.67,58.83,33.72,1.42,15.4,32.76,0.31,5.12,0.57,217,Poor
Patna,2018-04-16,95.42,179.65,19.72,48.06,67.78,7.66,1.5,18.52,34.94,3.32,2.98,1.4,224,Poor
Patna,2018-04-17,117.19,212.35,17.16,35.62,52.78,21.76,1.7,16.81,26.28,2.49,1.92,1.38,260,Poor
Patna,2018-04-18,106.49,207.67,16.79,40.71,57.5,30.96,1.71,12.13,37.58,3.76,9.17,1.45,250,Poor
Patna,2018-04-19,110.47,190.89,20.62,43.4,64.02,9.59,1.66,17.77,34.45,2.18,1.59,1.85,234,Poor
Patna,2018-04-20,98.45,180.76,20.3,46.16,66.46,25.46,1.47,19.08,39.3,2.7,7.74,1.09,220,Poor
Patna,2018-04-21,102.79,209.04,22.31,44.47,66.78,16.75,1.67,17.35,36.67,2.58,8.62,2.86,258,Poor
Patna,2018-04-22,104.61,184.04,22.87,45.28,68.15,17.44,1.55,17.11,32.06,4.37,7.71,1.31,222,Poor
Patna,2018-04-23,101.33,183.38,19.27,36.96,56.23,17.33,1.44,16.0,30.54,3.23,10.95,2.54,221,Poor
Patna,2018-04-24,121.62,203.11,20.71,49.15,69.86,6.15,1.66,15.9,27.59,2.69,10.44,0.17,255,Poor
Patna,2018-04-25,91.5,168.25,18.25,43.99,62.24,12.08,1.43,18.06,39.3,2.46,11.46,0.93,225,Poor
Patna,2018-04-26,78.44,161.54,20.42,46.65,67.07,23.11,1.26,18.44,26.9,3.35,9.92,1.31,208,Poor
Patna,2018-04-27,102.23,185.13,19.97,43.86,63.83,9.78,1.76,19.01,33.22,2.64,7.93,1.62,231,Poor
Patna,2018-04-28,95.67,174.01,21.5,47.67,69.17,18.75,1.41,20.52,36.75,1.63,9.9,0.42,221,Poor
Patna,2018-04-29,77.28,168.04,17.02,41.61,58.63,17.8,1.3,17.47,29.45,1.07,4.65,0.85,198,Moderate
Patna,2018-04-30,99.96,170.99,22.6,47.15,69.75,29.97,1.45,15.91,37.4,1.16,11.91,0.16,227,Poor
Patna,2018-05-01,96.79,187.41,17.86,38.23,56.09,24.49,1.52,18.96,28.46,2.12,7.02,1.31,229,Poor
Patna,2018-05-02,95.88,168.18,18.19,35.28,53.47,6.71,1.34,18.0,38.76,1.56,1.59,0.35,212,Poor
Patna,2018-05-03,95.35,158.81,21.76,46.35,68.11,10.01,1.24,20.09,38.86,3.05,5.0,1.44,200,Moderate
Patna,2018-05-04,96.48,183.07,17.26,35.69,52.95,17.23,1.48,20.59,30.41,1.82,9.93,0.19,223,Poor
Patna,2018-05-05,96.78,178.91,22.54,45.05,67.59,11.68,1.54,17.68,36.14,0.36,1.54,0.86,228,Poor
Patna,2018-05-06,90.43,179.17,21.51,51.11,72.62,30.13,1.42,15.59,34.84,3.17,0.67,0.77,206,Poor
Patna,2018-05-07,105.21,152.2,20.42,42.65,63.07,7.71,1.5,15.65,27.67,1.0,2.81,0.41,212,Poor
Patna,2018-05-08,85.49,137.49,22.97,45.44,68.41,10.04,1.2,20.49,33.85,3.04,11.0,2.12,190,Moderate
Patna,2018-05-09,81.8,158.41,17.96,40.56,58.52,24.16,1.4,20.96,31.44,2.28,1.82,0.35,199,Moderate
Patna,2018-05-10,90.97,173.76,19.8,43.51,63.31,22.07,1.58,17.25,40.36,2.75,11.63,0.75,214,Poor
Patna,2018-05-11,104.54,168.1,15.51,38.67,54.18,12.58,1.34,16.95,34.49,0.15,8.72,1.46,216,Poor
Patna,2018-05-12,98.89,167.07,17.43,37.94,55.37,10.38,1.65,19.62,39.46,1.08,3.73,0.13,210,Poor
Patna,2018-05-13,93.75,171.44,23.93,49.1,73.03,32.07,1.31,21.0,37.87,0.12,3.93,0.49,208,Poor
Patna,2018-05-14,84.67,125.25,19.08,45.47,64.55,16.02,1.38,16.1,32.21,2.84,7.46,0.33,197,Moderate
Patna,2018-05-15,95.64,171.75,21.51,42.39,63.9,26.68,1.41,18.61,28.12,1.34,4.42,2.09,206,Poor
Patna,2018-05-16,82.43,156.31,21.31,43.69,65.0,27.54,1.33,16.76,25.74,0.83,1.63,1.81,198,Moderate
Patna,2018-05-17,84.96,158.96,17.45,40.71,58.16,12.17,1.33,17.86,33.31,2.27,7.21,0.46,189,Moderate
Patna,2018-05-18,85.77,161.44,18.48,42.62,61.1,12.2,1.35,18.06,34.76,2.37,6.35,0.76,193,Moderate
Patna,2018-05-19,92.58,148.05,23.92,49.8,73.72,7.84,1.46,17.05,36.03,3.72,2.96,0.17,190,Moderate
Patna,2018-05-20,88.7,146.45,20.4,38.69,59.09,23.03,1.39,19.42,30.74,3.14,6.95,2.37,204,Poor
Patna,2018-05-21,87.43,165.08,19.68,41.01,60.69,13.1,1.34,20.74,24.37,1.64,11.91,1.95,195,Moderate
Patna,2018-05-22,91.73,166.7,21.33,45.95,67.28,23.67,1.47,18.88,28.45,0.84,3.69,0.93,207,Poor
Patna,2018-05-23,87.01,168.2,18.0,40.62,58.62,29.14,1.34,17.73,30.55,2.95,9.54,1.79,198,Moderate
Patna,2018-05-24,74.55,135.01,17.74,43.77,61.51,8.17,1.2,19.14,33.9,2.04,5.98,2.47,180,Moderate
Patna,2018-05-25,79.72,132.7,19.46,38.2,57.66,19.09,1.11,17.25,30.35,1.52,5.24,2.16,177,Moderate
Patna,2018-05-26,86.75,159.21,18.31,42.79,61.1,28.33,1.26,21.08,34.04,4.02,6.58,1.12,201,Poor
Patna,2018-05-27,81.09,149.05,21.02,41.73,62.75,14.34,1.48,17.64,32.52,0.49,9.24,1.62,190,Moderate
Patna,2018-05-28,78.67,133.1,23.0,47.6,70.6,23.93,1.41,16.24,38.97,1.94,4.98,0.45,189,Moderate
Patna,2018-05-29,89.53,160.89,19.36,40.4,59.76,7.69,1.56,16.79,33.84,2.12,11.92,2.18,196,Moderate
Patna,2018-05-30,88.1,168.14,18.06,42.84,60.9,20.59,1.2,18.99,33.43,1.01,8.5,1.68,182,Moderate
Patna,2018-05-31,81.31,137.61,16.26,37.11,53.37,34.65,1.46,15.41,35.15,4.28,8.96,2.92,191,Moderate
Patna,2018-06-01,74.57,132.18,18.38,41.24,59.62,5.56,1.2,17.78,36.16,0.13,2.85,1.53,174,Moderate
Patna,2018-06-02,89.24,165.88,22.72,47.24,69.96,33.02,1.4,18.83,29.07,4.13,2.08,1.56,217,Poor
Patna,2018-06-03,69.49,125.52,18.54,39.19,57.73,8.98,1.24,18.73,33.76,0.86,10.44,1.63,166,Moderate
Patna,2018-06-04,80.32,136.42,20.19,42.11,62.3,9.75,1.0,20.43,36.09,1.16,10.98,0.94,167,Moderate
Patna,2018-06-05,78.51,155.78,17.66,40.07,57.73,22.26,1.47,16.88,29.06,0.85,0.76,1.76,186,Moderate
Patna,2018-06-06,91.9,172.22,19.86,43.14,63.0,25.68,1.38,17.54,39.83,1.52,2.21,2.03,208,Poor
Patna,2018-06-07,83.5,137.57,16.52,28.94,45.46,26.49,1.25,15.6,34.32,1.97,2.7,0.33,194,Moderate
Patna,2018-06-08,74.81,119.21,15.77,36.7,52.47,24.1,1.15,21.41,37.68,0.54,6.8,1.79,158,Moderate
Patna,2018-06-09,76.67,130.1,18.85,40.83,59.68,26.75,1.28,18.55,33.56,3.74,2.84,0.73,181,Moderate
Patna,2018-06-10,85.87,146.32,21.1,40.3,61.4,28.42,1.21,20.33,36.98,3.03,5.01,0.29,187,Moderate
Patna,2018-06-11,65.72,146.25,20.94,47.37,68.31,9.53,1.31,15.87,33.06,2.13,11.44,2.42,172,Moderate
Patna,2018-06-12,66.22,122.86,15.88,38.46,54.34,23.19,1.26,14.19,34.84,2.33,6.18,0.3,166,Moderate
Patna,2018-06-13,66.09,147.65,20.15,48.8,68.95,12.1,1.06,14.86,34.14,3.08,7.13,2.3,162,Moderate
Patna,2018-06-14,81.86,129.01,19.45,37.21,56.66,17.23,1.28,16.98,28.48,1.03,8.46,0.81,182,Moderate
Patna,2018-06-15,72.71,138.33,15.36,37.12,52.48,32.72,1.17,20.6,35.62,2.85,10.5,2.08,168,Moderate
Patna,2018-06-16,71.12,142.82,19.36,39.74,59.1,24.65,1.15,15.78,34.73,0.57,10.86,2.66,177,Moderate
Patna,2018-06-17,76.64,138.06,16.91,34.25,51.16,16.19,1.15,21.93,36.01,2.9,8.78,1.91,173,Moderate
Patna,2018-06-18,61.94,117.99,21.17,43.01,64.18,9.83,0.95,18.76,29.62,1.78,5.86,0.97,140,Moderate
Patna,2018-06-19,85.86,159.43,17.6,39.66,57.26,6.95,1.3,15.85,36.05,2.55,7.53,2.61,204,Poor
Patna,2018-06-20,73.81,125.95,19.9,42.09,61.99,18.88,1.05,15.07,35.29,1.23,7.28,2.18,159,Moderate
Patna,2018-06-21,82.26,124.79,19.97,41.13,61.1,5.56,1.04,18.42,36.45,3.05,1.68,0.29,187,Moderate
Patna,2018-06-22,85.07,142.19,19.5,45.87,65.37,12.14,1.22,21.7,33.3,1.58,11.35,2.43,179,Moderate
Patna,2018-06-23,64.81,127.04,19.08,46.02,65.1,17.61,1.15,18.32,21.09,1.8,4.54,2.67,165,Moderate
Patna,2018-06-24,86.6,158.1,18.41,37.69,56.1,30.86,1.21,17.23,29.74,2.97,1.87,1.76,193,Moderate
Patna,2018-06-25,68.41,127.47,19.96,43.95,63.91,14.55,1.11,17.59,35.59,4.4,11.75,1.03,175,Moderate
Patna,2018-06-26,70.76,128.46,20.13,41.57,61.7,25.03,1.33,15.47,29.29,2.34,8.6,1.44,181,Moderate
Patna,2018-06-27,81.45,147.17,16.62,38.46,55.08,9.55,1.2,20.82,41.62,2.12,10.68,0.65,187,Moderate
Patna,2018-06-28,75.2,126.57,22.59,50.05,72.64,29.9,1.2,19.66,38.02,4.29,6.26,1.85,171,Moderate
Patna,2018-06-29,79.68,137.36,18.38,45.43,63.81,18.26,1.22,19.41,38.0,3.7,11.24,0.77,167,Moderate
Patna,2018-06-30,81.34,150.59,23.98,47.53,71.51,28.12,1.3,19.49,32.44,2.65,11.24,2.73,182,Moderate
Patna,2018-07-01,82.26,159.51,16.44,33.87,50.31,12.34,1.24,18.64,27.34,4.16,6.91,1.63,185,Moderate
Patna,2018-07-02,66.02,116.83,18.88,44.93,63.81,13.42,1.18,20.44,37.07,2.41,9.58,1.35,152,Moderate
Patna,2018-07-03,82.76,175.83,18.92,43.47,62.39,32.95,1.33,16.42,28.15,1.1,5.33,2.88,199,Moderate
Patna,2018-07-04,71.02,133.91,19.32,40.68,60.0,17.45,1.21,19.43,42.57,2.81,3.48,1.2,178,Moderate
Patna,2018-07-05,70.64,116.23,22.06,47.05,69.11,27.87,0.92,15.17,30.81,2.13,4.35,2.74,149,Moderate
Patna,2018-07-06,69.64,143.35,20.54,46.45,66.99,5.92,1.14,18.24,30.0,4.12,1.35,2.13,167,Moderate
Patna,2018-07-07,64.87,115.68,21.25,48.83,70.08,32.09,1.04,18.81,30.59,0.82,4.13,1.55,140,Moderate
Patna,2018-07-08,78.86,130.81,19.52,40.51,60.03,17.83,0.95,17.68,24.54,4.26,3.5,1.92,171,Moderate
Patna,2018-07-09,71.23,150.17,15.89,34.88,50.77,10.35,1.19,15.66,28.82,2.08,5.35,0.48,180,Moderate
Patna,2018-07-10,67.73,133.55,21.01,42.55,63.56,25.6,1.03,18.09,28.67,4.44,2.09,0.27,165,Moderate
Patna,2018-07-11,80.0,150.59,15.37,34.42,49.79,23.46,1.17,19.09,32.18,4.38,6.92,1.64,185,Moderate
Patna,2018-07-12,62.42,113.08,17.22,41.94,59.16,27.98,0.85,15.83,34.96,4.14,11.22,0.41,141,Moderate
Patna,2018-07-13,58.95,116.09,22.87,47.15,70.02,13.3,1.07,18.59,34.44,2.87,0.59,1.25,145,Moderate
Patna,2018-07-14,75.66,155.25,20.98,44.99,65.97,5.02,1.33,16.2,35.99,1.24,11.2,0.94,185,Moderate
Patna,2018-07-15,75.68,146.23,17.88,40.63,58.51,14.7,1.33,17.15,34.42,2.58,4.6,2.74,188,Moderate
Patna,2018-07-16,56.86,139.23,19.68,42.71,62.39,5.37,1.08,14.94,35.38,3.54,2.78,2.21,157,Moderate
Patna,2018-07-17,74.27,136.03,16.72,34.72,51.44,11.63,1.19,17.68,34.18,1.9,1.93,2.31,178,Moderate
Patna,2018-07-18,73.5,145.57,17.02,42.46,59.48,10.01,1.2,16.65,37.51,3.68,10.78,2.15,177,Moderate
Patna,2018-07-19,79.97,132.17,18.55,45.83,64.38,15.87,1.05,19.32,36.72,3.06,2.95,2.45,161,Moderate
Patna,2018-07-20,81.69,159.85,17.51,38.95,56.46,32.38,1.22,15.5,35.05,2.48,4.51,1.11,186,Moderate
Patna,2018-07-21,67.79,110.19,19.41,47.32,66.73,13.86,0.95,18.73,30.32,1.98,11.59,1.99,152,Moderate
Patna,2018-07-22,71.06,114.39,20.72,39.45,60.17,15.3,0.85,19.05,37.63,3.2,8.06,0.66,150,Moderate
Patna,2018-07-23,63.28,134.66,15.93,39.13,55.06,25.63,1.01,13.72,31.63,3.45,10.33,2.26,154,Moderate
Patna,2018-07-24,72.82,131.25,16.93,42.0,58.93,12.8,1.12,19.51,30.48,4.13,8.18,2.77,163,Moderate
